,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
3591,2014.0,1,0,1248.0,88.76,5.99
3592,2015.0,1,0,1198.0,86.7,4.94
3593,2007.0,1,3,1388.0,68,1.5
3594,2008.0,1,3,1799.0,130,3.25
3595,2007.0,1,0,1061.0,57.5,1.95
3596,2014.0,1,0,1248.0,88.8,6.5
3597,2013.0,1,0,1120.0,70,3.71
3598,2018.0,1,0,1197.0,81.86,5.0
3599,2008.0,1,0,1086.0,68.05,1.99
3600,2017.0,1,0,1198.0,86.7,4.25
3601,2009.0,0,0,2698.0,179.5,8.0
3602,2011.0,1,0,1197.0,78.9,2.95
3603,2018.0,1,0,799.0,53.3,3.5
3604,2012.0,0,2,1968.0,140.8,16.0
3605,2015.0,1,0,796.0,47.3,2.75
3606,2015.0,1,0,1497.0,117.3,6.95
3607,2011.0,0,2,1796.0,186,12.5
3608,2017.0,0,0,2967.0,241.4,36.83
3609,2011.0,1,0,1199.0,74,2.7
3610,2017.0,1,0,1396.0,88.7,9.9
3611,2011.0,1,0,1497.0,118,3.83
3612,2012.0,1,0,1497.0,118,5.25
3613,2016.0,1,0,1598.0,118,7.75
3614,2010.0,1,2,1586.0,103.2,2.46
3615,2014.0,1,0,1248.0,74,3.96
3616,2015.0,1,0,1248.0,88.8,8.25
3617,2018.0,1,0,1197.0,81.83,7.58
3618,2014.0,1,0,1120.0,117.3,3.99
3619,2014.0,1,0,1497.0,117.3,6.25
3620,2013.0,1,0,1598.0,103.5,5.0
3621,2005.0,0,2,2987.0,198.5,4.65
3622,2016.0,0,0,2199.0,194.3,21.37
3623,2007.0,1,0,796.0,46.3,1.75
3624,2018.0,1,0,2499.0,134,16.09
3625,2012.0,1,0,1396.0,88.7,4.1
3626,2015.0,1,0,1399.0,68,3.56
3627,2010.0,1,2,1497.0,118,4.21
3628,2016.0,1,0,1248.0,126.2,6.86
3629,2015.0,1,0,1582.0,126.2,6.6
3630,2018.0,0,0,1591.0,121.3,14.35
3631,2017.0,1,0,1498.0,89.84,9.5
3632,2011.0,0,0,2993.0,241,21.9
3633,2016.0,0,0,1995.0,190,30.45
3634,2016.0,1,0,1498.0,99,5.1
3635,2013.0,0,0,1591.0,121.3,5.44
3636,2010.0,1,0,1399.0,68,1.6
3637,2014.0,0,0,1968.0,174.33,16.67
3638,2010.0,1,0,2354.0,98.6,9.5
3639,2012.0,0,0,1396.0,98.6,3.85
3640,2011.0,1,0,2755.0,174.5,10.64
3641,2016.0,1,0,799.0,53.3,3.5
3642,2008.0,1,3,995.0,62,1.1
3643,2011.0,1,2,1599.0,103.2,2.6
3644,2012.0,0,0,1995.0,184,18.5
3645,2004.0,1,0,1086.0,74,1.35
3646,2015.0,1,0,1248.0,74,7.95
3647,2017.0,1,0,1186.0,73.97,5.49
3648,2017.0,0,0,1199.0,88.7,6.95
3649,2008.0,1,0,1405.0,70,1.0
3650,2013.0,1,2,1399.0,67,4.45
3651,2016.0,1,0,1248.0,88.5,6.99
3652,2008.0,1,0,1586.0,104.68,3.51
3653,2018.0,0,0,1197.0,83.1,7.54
3654,2016.0,1,0,1248.0,73.94,3.65
3655,2016.0,1,0,1582.0,126.24,16.0
3656,2017.0,1,0,995.0,62.1,1.4
3657,2017.0,1,0,1197.0,81.83,6.45
3658,2016.0,1,0,1120.0,71,4.4
3659,2015.0,0,0,1199.0,88.7,5.95
3660,2013.0,1,0,1198.0,86.8,3.9
3661,2016.0,0,0,2143.0,201.1,35.28
3662,2017.0,1,0,2179.0,153.86,14.25
3663,2017.0,1,0,1120.0,71,4.5
3664,2015.0,1,0,1498.0,89.84,7.5
3665,2017.0,0,0,624.0,37.48,3.41
3666,2013.0,1,2,1198.0,86.8,3.25
3667,2016.0,1,0,1248.0,88.5,8.3
3668,2010.0,1,0,1197.0,78.9,3.45
3669,2007.0,1,0,1086.0,140,2.1
3670,2015.0,1,0,2179.0,140,11.95
3671,2010.0,1,0,1598.0,103.6,4.25
3672,2014.0,1,0,2179.0,138.1,8.25
3673,2010.0,1,0,2354.0,180,5.95
3674,2016.0,1,0,1196.0,73,4.3
3675,2012.0,1,0,1248.0,74,3.9
3676,2016.0,0,0,1197.0,83.1,6.41
3677,2015.0,1,0,2179.0,140,8.36
3678,2014.0,1,0,1197.0,82,3.85
3679,2017.0,0,0,2143.0,167.62,36.0
3680,2011.0,1,0,1798.0,160,7.5
3681,2015.0,1,0,1498.0,88.73,5.7
3682,2019.0,1,0,1197.0,81.8,5.5
3683,2016.0,1,0,1248.0,74,5.9
3684,2015.0,1,0,1497.0,117.3,7.75
3685,2010.0,0,0,2993.0,235,18.0
3686,2008.0,1,0,1896.0,106,4.4
3687,2017.0,0,0,1197.0,103.5,8.27
3688,2014.0,1,0,1461.0,83.8,4.75
3689,2008.0,0,0,1497.0,118,3.8
3690,2011.0,1,0,1598.0,103.6,3.4
3691,2016.0,1,2,1197.0,82,4.7
3692,2008.0,1,2,1388.0,68,1.49
3693,2016.0,1,2,1120.0,71,4.5
3694,2014.0,1,0,1498.0,98.6,5.4
3695,2016.0,0,0,1497.0,117.3,11.5
3696,2012.0,1,2,1461.0,108.5,3.5
3697,2010.0,0,0,1995.0,190,16.5
3698,2012.0,0,0,1586.0,103.3,3.9
3699,2007.0,0,0,1497.0,78,3.25
3700,2018.0,1,0,1198.0,73.75,5.84
3701,2016.0,1,0,1198.0,73.75,5.75
3702,2010.0,0,0,1968.0,140,10.0
3703,2006.0,1,2,998.0,67.1,1.05
3704,2013.0,0,0,1582.0,126.32,5.64
3705,2019.0,0,0,2143.0,170,50.97
3706,2016.0,0,0,1995.0,190,29.95
3707,2014.0,1,2,1498.0,98.6,4.85
3708,2016.0,0,0,1582.0,126.2,14.5
3709,2011.0,1,0,1497.0,118,5.5
3710,2011.0,1,0,1399.0,68,3.2
3711,2016.0,1,0,1248.0,74,4.5
3712,2015.0,0,0,2143.0,204,30.72
3713,2009.0,1,0,1991.0,147.9,3.5
3714,2007.0,1,0,2494.0,102,6.99
3715,2014.0,1,0,1493.0,100,3.45
3716,2015.0,1,0,1497.0,117.3,6.57
3717,2014.0,0,0,1968.0,174.33,17.5
3718,2013.0,1,0,1199.0,73.9,3.75
3719,2017.0,0,0,1497.0,121.36,9.99
3720,2012.0,1,0,2494.0,100,8.2
3721,2005.0,1,3,1493.0,100,1.1
3722,2015.0,1,0,1586.0,85.7,3.89
3723,2015.0,1,0,796.0,47.3,2.45
3724,2009.0,0,0,2987.0,224.34,13.75
3725,2017.0,1,0,1248.0,74,3.0
3726,2017.0,1,0,1248.0,88.5,9.25
3727,2013.0,0,0,2400.0,215,17.65
3728,2014.0,0,0,2982.0,168.5,18.25
3729,2013.0,1,0,1396.0,90,3.45
3730,2015.0,0,0,1968.0,174.33,23.75
3731,2013.0,1,2,1461.0,108.5,5.45
3732,2017.0,0,0,998.0,67.04,5.25
3733,2005.0,1,0,1298.0,78.9,1.1
3734,2012.0,0,0,1197.0,78.9,2.9
3735,2010.0,0,0,1995.0,190,14.2
3736,2018.0,1,0,1197.0,82,5.8
3737,2017.0,0,0,1197.0,82,7.22
3738,2016.0,1,0,1197.0,81.86,4.87
3739,2013.0,1,0,1198.0,74,3.3
3740,2007.0,1,2,1497.0,78,3.0
3741,2014.0,0,0,2143.0,136,26.0
3742,2017.0,1,0,796.0,35,2.9
3743,2014.0,0,0,1591.0,121.3,7.5
3744,2015.0,1,0,796.0,47.3,2.36
3745,2017.0,1,0,1248.0,88.5,11.39
3746,2013.0,1,0,2179.0,140,7.02
3747,2016.0,1,0,1248.0,88.5,8.0
3748,2017.0,1,0,1197.0,81.83,7.11
3749,1998.0,0,0,1796.0,157.7,3.9
3750,2009.0,1,0,796.0,46.3,2.15
3751,2013.0,1,0,1198.0,86.7,3.25
3752,2015.0,0,0,2993.0,255,70.66
3753,2013.0,1,0,1120.0,70,4.61
3754,2008.0,1,0,1799.0,130,2.35
3755,2014.0,1,2,796.0,70,4.05
3756,2009.0,1,2,796.0,37,0.8
3757,2014.0,1,0,1364.0,67.1,5.6
3758,2015.0,1,0,1396.0,88.73,5.35
3759,2017.0,1,0,998.0,67.1,3.25
3760,2012.0,0,2,1995.0,184,11.5
3761,2016.0,0,0,998.0,67.04,4.25
3762,2009.0,0,2,1798.0,157.75,4.45
3763,2009.0,1,0,2498.0,112,2.85
3764,2014.0,1,0,2179.0,140,7.85
3765,2016.0,1,0,1197.0,85.8,5.3
3766,2017.0,1,0,999.0,123.24,8.0
3767,2014.0,1,0,1364.0,87.2,9.43
3768,2012.0,1,0,1197.0,80,2.75
3769,2018.0,1,0,1461.0,108.45,13.5
3770,2009.0,0,0,2987.0,198.5,9.99
3771,2017.0,1,0,998.0,100,6.95
3772,2015.0,0,0,1498.0,99.6,6.75
3773,2018.0,0,0,1197.0,82,5.5
3774,2018.0,1,0,1462.0,103.25,9.18
3775,2014.0,1,0,1197.0,82,4.15
3776,2012.0,1,0,1582.0,126.32,6.5
3777,2015.0,1,0,1197.0,81.8,4.11
3778,2008.0,1,2,1493.0,110,2.25
3779,2015.0,1,0,1197.0,78.9,4.56
3780,2013.0,1,0,2498.0,112,4.0
3781,2015.0,1,0,1364.0,67.06,5.27
3782,2019.0,1,0,2523.0,63,9.11
3783,2010.0,1,2,1995.0,147.6,6.2
3784,2017.0,0,0,2755.0,171.5,19.97
3785,2016.0,1,0,1396.0,88.7,10.17
3786,2014.0,1,0,1248.0,74,4.5
3787,2019.0,1,0,1582.0,126.2,14.28
3788,2012.0,1,2,796.0,46.3,2.47
3789,2016.0,1,0,1248.0,88.5,7.9
3790,2011.0,1,0,814.0,55.2,2.3
3791,2013.0,1,0,1598.0,102.5,6.5
3792,2016.0,1,0,814.0,55.2,3.25
3793,2017.0,1,0,1248.0,88.7,5.85
3794,2014.0,0,2,2143.0,203,29.0
3795,2014.0,0,2,1968.0,174.3,25.71
3796,2008.0,1,2,1596.0,101,1.85
3797,2015.0,0,0,1995.0,184,22.75
3798,2018.0,1,0,998.0,100,8.32
3799,2014.0,0,0,2143.0,203,26.0
3800,2012.0,0,0,2953.0,78.9,7.0
3801,2013.0,1,0,1197.0,78.9,3.45
3802,2017.0,1,0,1197.0,82,5.15
3803,2014.0,1,0,1198.0,86.8,3.51
3804,2015.0,1,0,1396.0,88.76,3.45
3805,2013.0,1,0,1198.0,73.9,3.75
3806,2001.0,1,2,1493.0,100,1.45
3807,2008.0,1,0,1896.0,66,2.2
3808,2010.0,1,2,2499.0,141,7.99
3809,2013.0,1,2,1991.0,147.9,6.75
3810,2013.0,0,0,1498.0,98.6,11.99
3811,2014.0,1,0,1498.0,98.6,5.0
3812,2012.0,1,2,1248.0,88.76,5.9
3813,2013.0,1,0,1197.0,82,3.75
3814,2014.0,0,0,2993.0,270.9,29.5
3815,2014.0,1,0,1198.0,86.7,4.75
3816,2011.0,0,0,2698.0,179.5,11.5
3817,2017.0,1,0,1197.0,81.83,6.95
3818,2016.0,1,0,1198.0,73.75,5.4
3819,2011.0,0,0,1997.0,135.1,4.75
3820,2011.0,1,0,998.0,67.1,2.15
3821,2005.0,1,0,796.0,46.3,0.9
3822,2016.0,1,0,998.0,67.04,3.5
3823,2016.0,1,0,1248.0,92,5.85
3824,2010.0,1,0,1248.0,73.9,3.15
3825,2016.0,1,0,1461.0,84.8,6.0
3826,2010.0,1,0,1197.0,80,2.23
3827,2016.0,1,0,998.0,82,2.5
3828,2015.0,1,0,998.0,67.1,3.87
3829,2014.0,1,0,2179.0,140,9.5
3830,2014.0,0,0,2982.0,168.5,17.75
3831,2012.0,1,0,1461.0,108.45,3.75
3832,2010.0,1,2,1086.0,62.1,1.5
3833,2013.0,1,2,1591.0,121.3,5.0
3834,2014.0,0,2,1995.0,177,17.0
3835,2011.0,0,0,1799.0,130,4.38
3836,2018.0,0,0,1798.0,187.74,41.5
3837,2017.0,1,0,998.0,67.04,3.0
3838,2018.0,1,0,1248.0,88.5,11.0
3839,2012.0,0,2,2720.0,190,14.0
3840,2016.0,0,0,1248.0,74,7.65
3841,2018.0,1,0,1591.0,121.3,8.7
3842,2016.0,1,0,1248.0,88.5,9.9
3843,2010.0,1,0,1495.0,94,2.05
3844,2016.0,1,0,1197.0,80,5.25
3845,2012.0,1,0,1591.0,121.3,5.77
3846,2010.0,1,0,796.0,46.3,1.95
3847,2011.0,1,2,2179.0,120,7.45
3848,2012.0,1,0,998.0,67.1,2.6
3849,2011.0,1,2,1197.0,80,3.25
3850,2010.0,1,0,1248.0,73.9,3.85
3851,2013.0,0,2,1995.0,148,7.5
3852,2012.0,0,0,1995.0,190,11.5
3853,2013.0,1,0,1198.0,86.8,3.25
3854,2003.0,1,2,1997.0,134,1.5
3855,2014.0,1,0,1248.0,73.9,5.31
3856,2013.0,1,0,2179.0,140,9.0
3857,2016.0,1,0,1086.0,68.05,3.59
3858,2016.0,1,0,1373.0,91.1,7.35
3859,2013.0,1,0,2494.0,102,12.0
3860,2017.0,1,0,1197.0,123.7,6.02
3861,2008.0,1,0,1991.0,123.7,2.57
3862,2013.0,1,0,2696.0,162,12.45
3863,2015.0,1,0,2179.0,140,12.63
3864,2014.0,1,2,1497.0,117.3,7.75
3865,2014.0,1,0,1498.0,89.84,5.5
3866,2015.0,1,0,1197.0,81.83,4.43
3867,2016.0,0,0,2143.0,136,24.51
3868,2014.0,1,0,814.0,55,2.65
3869,2012.0,1,2,796.0,40.3,2.1
3870,2011.0,1,0,1496.0,88.7,3.2
3871,2016.0,1,0,1248.0,74,4.25
3872,2008.0,1,0,796.0,46.3,1.1
3873,2015.0,1,0,998.0,67.04,4.3
3874,2015.0,1,0,1498.0,89.84,8.9
3875,2015.0,1,0,1461.0,108.5,6.5
3876,2009.0,0,3,2354.0,142,3.5
3877,2008.0,1,0,1248.0,75,4.25
3878,2018.0,0,0,2179.0,140,16.46
3879,2016.0,1,0,1199.0,88.7,5.95
3880,2015.0,1,0,1497.0,117.3,7.1
3881,2011.0,1,2,1172.0,67,1.25
3882,2010.0,1,2,1061.0,93.7,2.5
3883,2013.0,1,0,1373.0,93.7,5.5
3884,2013.0,1,0,1198.0,75,3.25
3885,2010.0,1,0,1497.0,118,5.0
3886,2016.0,1,0,1496.0,88.73,6.58
3887,2013.0,0,0,1995.0,184,19.5
3888,2017.0,1,0,1199.0,88.7,6.14
3889,2013.0,1,0,1248.0,73.75,4.95
3890,2013.0,1,0,1598.0,103.5,5.75
3891,2013.0,1,0,2179.0,140,6.6
3892,2015.0,0,0,1197.0,82,5.72
3893,2009.0,1,2,1497.0,118,2.6
3894,2010.0,1,2,2494.0,102,6.5
3895,2011.0,1,0,2179.0,140,6.1
3896,2010.0,1,0,1248.0,103.6,3.85
3897,2013.0,1,2,1598.0,103.6,4.5
3898,2013.0,1,0,1364.0,147.51,5.3
3899,2013.0,0,2,1968.0,147.51,18.25
3900,2012.0,1,0,1373.0,93.7,5.75
3901,2010.0,1,2,1798.0,138,3.35
3902,2010.0,1,2,796.0,37,0.9
3903,2011.0,1,0,1497.0,118,5.5
3904,2014.0,1,0,1197.0,85.8,3.99
3905,2014.0,0,0,2494.0,158.2,18.75
3906,2014.0,1,0,1120.0,70,3.5
3907,2016.0,0,0,2755.0,171.5,16.45
3908,2011.0,1,0,1197.0,78.9,3.65
3909,2014.0,0,0,1197.0,82,5.4
3910,2018.0,1,0,1248.0,74,8.7
3911,2016.0,0,0,1798.0,177.46,20.75
3912,2010.0,0,0,2143.0,170,12.5
3913,2011.0,1,0,1248.0,73.9,1.89
3914,2015.0,1,0,1248.0,74,4.0
3915,2012.0,1,0,1799.0,130.2,3.95
3916,2015.0,1,0,1248.0,88.5,7.85
3917,2014.0,1,0,1582.0,126.24,7.0
3918,2016.0,0,0,2982.0,168.5,24.99
3919,2013.0,0,0,1197.0,103.6,4.5
3920,2005.0,1,3,1896.0,66,1.25
3921,2014.0,1,0,1498.0,88.8,3.95
3922,2012.0,1,2,1086.0,62.1,1.6
3923,2004.0,1,0,1495.0,94,0.6
3924,2014.0,1,2,814.0,55.2,3.39
3925,2011.0,1,0,2494.0,102,9.8
3926,2017.0,1,0,1248.0,74,5.91
3927,2017.0,1,0,1462.0,103.25,8.25
3928,2012.0,1,0,1298.0,85.8,3.75
3929,2017.0,0,0,1497.0,117.3,12.5
3930,2015.0,1,0,1248.0,86.8,5.95
3931,2015.0,1,0,1198.0,86.8,3.8
3932,2014.0,1,0,1364.0,67.04,4.35
3933,2015.0,0,0,2400.0,215,32.5
3934,2015.0,1,0,1193.0,64.08,3.0
3935,2016.0,0,2,2755.0,171.5,19.0
3936,2013.0,1,0,1598.0,103.6,5.0
3937,2014.0,1,0,1498.0,89.84,5.45
3938,2010.0,1,0,998.0,67.1,2.7
3939,2006.0,1,0,2987.0,210,10.75
3940,2015.0,1,0,1498.0,88.8,5.8
3941,2007.0,1,2,1193.0,65.3,0.95
3942,2002.0,1,2,796.0,37,0.63
3943,2018.0,1,0,1956.0,170,17.55
3944,2016.0,1,0,998.0,67.1,3.0
3945,2013.0,0,0,1968.0,141,15.0
3946,2016.0,1,0,1248.0,74,6.0
3947,2016.0,1,0,1248.0,88.5,7.65
3948,2009.0,1,2,2148.0,170,8.5
3949,2013.0,1,0,1399.0,68,2.25
3950,2010.0,0,2,1798.0,138.1,4.65
3951,2016.0,1,0,1598.0,118,7.85
3952,2011.0,1,0,1196.0,70,3.46
3953,2018.0,0,0,1199.0,88.7,8.25
3954,2006.0,1,0,993.0,60,1.25
3955,2012.0,1,3,2982.0,171,16.0
3956,2015.0,1,0,1248.0,88.5,7.4
3957,2016.0,1,0,799.0,53.3,3.07
3958,2011.0,0,0,1197.0,80,3.84
3959,2016.0,0,0,998.0,67.04,4.2
3960,2018.0,1,0,1396.0,88.7,10.82
3961,2016.0,1,0,1498.0,98.6,6.1
3962,2011.0,1,0,1497.0,118,3.1
3963,2001.0,1,3,1468.0,85.8,1.0
3964,2012.0,1,0,1498.0,97.6,4.69
3965,2011.0,0,0,2354.0,177.6,5.4
3966,2016.0,1,0,2179.0,140,12.0
3967,2018.0,1,0,1197.0,81.83,6.5
3968,2014.0,1,0,1461.0,63.1,3.0
3969,2015.0,0,0,1373.0,91.1,6.9
3970,2011.0,1,0,1598.0,103.6,4.0
3971,2011.0,1,0,1197.0,80,4.25
3972,2008.0,1,0,1798.0,138.1,5.1
3973,2014.0,1,0,1498.0,98.6,4.9
3974,2014.0,1,2,1197.0,81.8,3.6
3975,2016.0,0,0,2143.0,203,34.0
3976,2015.0,1,0,2494.0,100.6,8.25
3977,2011.0,1,0,1298.0,88.2,1.3
3978,2018.0,0,0,2143.0,167.62,39.05
3979,2015.0,1,0,1197.0,82,3.75
3980,2010.0,1,0,998.0,67.1,2.1
3981,2016.0,1,0,1498.0,98.59,8.8
3982,2015.0,1,0,1198.0,74,5.84
3983,2018.0,0,0,1591.0,121.3,9.03
3984,2017.0,0,2,999.0,67,3.25
3985,2013.0,0,0,1198.0,86.8,4.9
3986,2018.0,1,0,1196.0,86.8,6.46
3987,2014.0,1,2,2982.0,171,18.5
3988,2013.0,1,0,1396.0,69.01,2.7
3989,2016.0,1,0,1498.0,99,4.6
3990,2014.0,1,0,1248.0,74,5.35
3991,2011.0,1,0,1461.0,63.1,2.3
3992,2016.0,0,0,1968.0,141,15.45
3993,2014.0,0,0,1968.0,138.03,12.49
3994,2016.0,0,0,2967.0,241.4,48.76
3995,2011.0,1,0,1197.0,80,3.2
3996,2012.0,0,0,1995.0,181,8.75
3997,2015.0,1,0,1396.0,88.73,5.99
3998,2005.0,1,2,2609.0,116.6,2.9
3999,2012.0,0,0,3197.0,68.05,18.0
4000,2011.0,1,0,1399.0,68.05,1.8
4001,2012.0,1,0,2354.0,180,6.25
4002,2013.0,1,0,1396.0,88.76,5.45
4003,2018.0,0,0,2179.0,187.7,52.5
4004,2013.0,0,0,1591.0,121.4,5.6
4005,2014.0,1,0,1497.0,117.3,6.45
4006,2012.0,1,0,1197.0,82.85,3.7
4007,2013.0,1,0,1198.0,86.8,3.49
4008,2013.0,1,0,1396.0,88.76,3.55
4009,2017.0,1,0,2393.0,163.5,9.0
4010,2011.0,1,0,998.0,66.1,2.7
4011,2011.0,1,0,796.0,46.3,2.6
4012,2006.0,1,0,796.0,46.3,1.5
4013,2017.0,1,0,2179.0,140,15.9
4014,2013.0,1,0,1248.0,74,5.2
4015,2014.0,0,0,1995.0,184,16.25
4016,2007.0,0,2,1968.0,140,3.31
4017,2012.0,0,0,1995.0,184,24.0
4018,2011.0,1,0,1197.0,85.8,2.5
4019,2013.0,1,2,1396.0,88.76,3.9
4020,2013.0,1,0,1248.0,74,3.85
4021,2011.0,1,0,1796.0,178,8.8
4022,2009.0,1,2,1798.0,138.03,4.95
4023,2014.0,1,0,1582.0,126.32,5.75
4024,2010.0,1,0,1461.0,108.45,6.17
4025,2010.0,1,0,1248.0,75,3.45
4026,2016.0,1,0,998.0,67.1,3.2
4027,2017.0,0,0,1591.0,121.3,13.49
4028,2016.0,0,0,1991.0,183,24.5
4029,2015.0,0,0,2354.0,152,14.7
4030,2014.0,1,0,1498.0,89.84,6.0
4031,2016.0,0,0,2143.0,204,34.18
4032,2014.0,1,0,1120.0,70,3.5
4033,2006.0,1,0,1388.0,68,2.15
4034,2018.0,0,0,1582.0,126.2,11.25
4035,2010.0,1,0,998.0,66.1,2.0
4036,2015.0,1,0,1248.0,73.94,4.27
4037,2017.0,1,0,1497.0,117.3,7.68
4038,2017.0,1,0,2494.0,100.6,14.52
4039,2011.0,0,2,3498.0,272,16.85
4040,2015.0,1,0,1498.0,103.52,5.75
4041,2017.0,1,0,1499.0,110,8.3
4042,2014.0,0,0,998.0,67.04,3.95
4043,2014.0,1,0,1598.0,103.6,4.8
4044,2011.0,0,0,2400.0,215,12.0
4045,2017.0,1,0,1364.0,67.04,6.25
4046,2012.0,1,0,1405.0,70,2.5
4047,2014.0,0,0,1497.0,117.3,7.5
4048,2010.0,1,0,1497.0,118,3.5
4049,2005.0,1,0,1896.0,66,1.99
4050,2009.0,1,0,1798.0,138,2.25
4051,2014.0,1,0,1496.0,88.73,3.25
4052,2016.0,0,0,1995.0,184,28.5
4053,2006.0,0,0,1497.0,78,1.5
4054,2017.0,1,0,1396.0,88.73,7.0
4055,2014.0,0,0,2987.0,261.5,27.5
4056,2015.0,1,0,1582.0,126.2,10.5
4057,2014.0,0,2,1968.0,174.33,21.5
4058,2016.0,0,0,2179.0,147.5,35.0
4059,2015.0,0,0,1498.0,103.52,7.99
4060,2015.0,0,0,998.0,67.04,4.88
4061,2013.0,0,0,2894.0,444,40.5
4062,2015.0,1,0,1373.0,91.1,6.55
4063,2015.0,0,0,1968.0,174.3,29.64
4064,2013.0,1,2,1399.0,68,4.34
4065,2014.0,1,0,999.0,123.37,6.22
4066,2009.0,1,2,1497.0,118,2.25
4067,2015.0,0,0,2179.0,187.7,38.0
4068,2008.0,1,2,1197.0,81.8,2.15
4069,2014.0,0,0,1995.0,190,22.45
4070,2017.0,0,0,2143.0,107.3,20.87
4071,2013.0,1,0,1198.0,86.8,3.1
4072,2016.0,1,0,1197.0,81.83,5.95
4073,2006.0,1,2,1405.0,68,0.86
4074,2010.0,1,0,2982.0,171,9.25
4075,2011.0,1,0,1086.0,68.05,2.25
4076,2016.0,1,0,1197.0,80,6.13
4077,2006.0,1,2,1590.0,86.7,1.81
4078,2014.0,0,2,1198.0,86.7,3.79
4079,2017.0,0,0,2993.0,255,160.0
4080,2011.0,1,0,1364.0,78.9,3.6
4081,2013.0,0,2,1197.0,78.9,3.85
4082,2013.0,1,0,1199.0,73.9,4.5
4083,2018.0,1,0,998.0,100,8.61
4084,2016.0,1,0,1396.0,88.76,6.5
4085,2005.0,0,0,1794.0,125,2.6
4086,2015.0,1,0,2494.0,100.6,15.0
4087,2017.0,0,0,998.0,67.04,4.7
4088,2015.0,0,0,1968.0,141,12.99
4089,2018.0,1,0,1497.0,117.3,7.32
4090,2015.0,1,2,1582.0,126.2,6.5
4091,2012.0,1,2,1497.0,118,5.67
4092,2014.0,1,2,1248.0,67,3.0
4093,2015.0,1,2,1248.0,88.5,5.5
4094,2015.0,1,0,998.0,67.1,3.35
4095,2015.0,0,0,2967.0,241.4,25.02
4096,2017.0,0,0,2487.0,175.67,26.11
4097,2016.0,1,0,1197.0,81.83,7.09
4098,2012.0,1,0,1586.0,103.3,2.65
4099,2018.0,1,0,1197.0,81.86,6.5
4100,2012.0,1,0,1199.0,73.9,4.5
4101,2016.0,0,0,2993.0,258,57.0
4102,2012.0,1,0,1198.0,73.9,3.82
4103,2013.0,1,0,1461.0,83.8,5.25
4104,2016.0,0,0,1798.0,177.46,16.81
4105,2013.0,0,0,1968.0,174.3,21.5
4106,2017.0,1,0,1248.0,74,8.5
4107,2013.0,1,0,1198.0,73.9,3.25
4108,2019.0,0,0,2477.0,175.56,27.11
4109,2015.0,1,0,1373.0,91.1,5.95
4110,2015.0,1,0,1461.0,83.8,6.79
4111,2016.0,1,0,814.0,55.2,2.55
4112,2008.0,1,2,2354.0,152,3.7
4113,2014.0,1,2,1591.0,121.3,6.75
4114,2015.0,1,0,1798.0,138.03,6.95
4115,2011.0,1,0,1586.0,103.3,2.78
4116,2016.0,1,0,1198.0,73.9,6.18
4117,2015.0,0,0,1968.0,174.3,36.0
4118,2012.0,1,0,1497.0,118,5.81
4119,2014.0,1,0,998.0,67.04,3.41
4120,2018.0,0,0,2477.0,175.56,26.5
4121,2015.0,0,0,1798.0,177.5,16.0
4122,2017.0,1,0,1582.0,126.2,12.13
4123,2009.0,1,2,796.0,46.3,1.8
4124,2013.0,1,0,1497.0,116.3,6.25
4125,2016.0,1,0,799.0,53,2.75
4126,2011.0,1,0,1968.0,138.08,6.0
4127,2013.0,0,0,1595.0,120.7,11.56
4128,2014.0,0,2,1197.0,103.6,5.2
4129,2014.0,1,0,1498.0,98.59,7.52
4130,2017.0,1,0,1591.0,121.3,12.49
4131,2019.0,1,0,2755.0,174.5,35.82
4132,2017.0,1,0,1197.0,83.14,6.25
4133,2015.0,1,0,1197.0,80,6.22
4134,2016.0,1,0,1497.0,117.3,8.02
4135,2014.0,1,0,998.0,272,3.75
4136,2009.0,0,2,3498.0,272,11.75
4137,2012.0,1,0,1197.0,78.9,2.25
4138,2013.0,1,0,1197.0,78.9,3.55
4139,2017.0,0,0,2143.0,204,38.15
4140,2015.0,1,0,814.0,55.2,2.66
4141,2014.0,1,0,998.0,67.04,2.85
4142,2011.0,1,0,1497.0,118,4.95
4143,2003.0,0,0,2987.0,210,6.5
4144,2016.0,1,2,1396.0,69.01,2.4
4145,2016.0,1,0,1591.0,121.3,12.5
4146,2013.0,1,0,998.0,67.04,3.0
4147,2017.0,1,0,1248.0,73.75,6.67
4148,2008.0,1,1,1299.0,70,1.97
4149,2013.0,1,0,1198.0,73.9,2.8
4150,2011.0,1,0,1197.0,78.9,2.65
4151,2014.0,1,0,1248.0,73.74,4.75
4152,2003.0,0,2,1796.0,157.7,16.11
4153,2011.0,0,2,1796.0,157.7,19.0
4154,2012.0,1,0,1248.0,75,4.5
4155,2012.0,1,0,2179.0,140,8.25
4156,2014.0,1,0,1197.0,78.9,3.5
4157,2013.0,1,0,2179.0,140,8.5
4158,2015.0,1,0,1591.0,121.3,9.0
4159,2014.0,1,0,1498.0,98.6,6.75
4160,2014.0,1,0,1248.0,73.9,5.4
4161,2015.0,1,0,998.0,67.04,3.5
4162,2012.0,1,0,814.0,55.2,2.6
4163,2017.0,0,0,2755.0,171.5,20.5
4164,2017.0,1,2,1591.0,121.3,11.31
4165,2018.0,1,0,998.0,67.04,4.5
4166,2015.0,0,0,2987.0,254.8,56.0
4167,2017.0,1,0,998.0,67.04,5.2
4168,2011.0,1,0,2179.0,120,5.25
