,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Engine (CC),Power (bhp),Seats,Price
3573,330,3,2013.0,65287.0,1,1,0,20.0,1399.0,136,5.0,4.45
3574,1282,8,2014.0,52000.0,1,0,0,17.9,2143.0,136,5.0,19.5
3575,163,5,2007.0,33000.0,4,1,0,15.3,1150.0,74.9,5.0,1.75
3576,312,5,2016.0,71000.0,1,1,0,25.8,1498.0,99,5.0,5.1
3577,540,4,2013.0,71000.0,1,0,0,22.7,1582.0,126.2,5.0,6.8
3578,998,8,2016.0,20000.0,4,0,0,21.4,1197.0,83.1,5.0,5.74
3579,1154,5,2010.0,71000.0,4,1,0,16.1,1197.0,85,5.0,3.3
3580,1247,5,2010.0,29000.0,1,0,0,9.9,3498.0,271.72,4.0,32.0
3581,93,0,2016.0,27000.0,1,0,0,21.8,1995.0,190,5.0,35.0
3582,1041,2,2017.0,19000.0,1,0,0,28.4,1248.0,73.75,5.0,8.9
3583,636,9,2011.0,58000.0,4,1,2,17.0,1591.0,121.3,5.0,4.0
3584,793,7,2018.0,42203.0,1,1,0,17.1,1956.0,170,5.0,19.46
3585,610,5,2009.0,94000.0,1,0,0,11.4,1991.0,142,5.0,5.25
3586,1049,4,2013.0,52000.0,0,1,2,15.1,1196.0,73,5.0,2.6
3587,1635,8,2018.0,4900.0,1,1,0,21.5,1497.0,108.5,5.0,9.22
3588,529,6,2013.0,70000.0,4,1,0,21.1,814.0,55.2,5.0,1.8
3589,1565,5,2005.0,100000.0,1,1,2,13.5,1405.0,258,5.0,1.3
3590,108,7,2015.0,65266.0,1,0,0,14.7,2993.0,258,5.0,31.75
3591,1059,4,2014.0,54569.0,1,1,0,20.8,1248.0,88.76,7.0,5.99
3592,360,7,2015.0,51361.0,4,1,0,18.0,1198.0,86.7,5.0,4.94
3593,281,6,2007.0,125000.0,4,1,3,16.6,1388.0,68,5.0,1.5
3594,466,1,2008.0,66000.0,4,1,3,13.5,1799.0,130,5.0,3.25
3595,1195,5,2007.0,65047.0,3,1,0,17.3,1061.0,57.5,5.0,1.95
3596,1064,4,2014.0,22281.0,1,1,0,20.8,1248.0,88.8,7.0,6.5
3597,571,4,2013.0,63210.0,1,1,0,24.0,1120.0,70,5.0,3.71
3598,684,10,2018.0,31000.0,4,1,0,20.1,1197.0,81.86,5.0,5.0
3599,691,0,2008.0,60000.0,4,1,0,19.8,1086.0,68.05,5.0,1.99
3600,369,9,2017.0,32006.0,4,1,0,18.0,1198.0,86.7,5.0,4.25
3601,25,0,2009.0,78000.0,1,0,0,12.4,2698.0,179.5,5.0,8.0
3602,699,9,2011.0,9489.0,4,1,0,20.4,1197.0,78.9,5.0,2.95
3603,1460,10,2018.0,5000.0,4,1,0,25.2,799.0,53.3,5.0,3.5
3604,23,6,2012.0,60000.0,1,0,2,15.2,1968.0,140.8,5.0,16.0
3605,957,6,2015.0,50000.0,4,1,0,22.7,796.0,47.3,5.0,2.75
3606,452,4,2015.0,53000.0,4,1,0,17.8,1497.0,117.3,5.0,6.95
3607,1329,4,2011.0,64000.0,4,0,2,11.7,1796.0,186,5.0,12.5
3608,55,3,2017.0,43827.0,1,0,0,13.2,2967.0,241.4,5.0,36.83
3609,1816,10,2011.0,36431.0,4,1,0,16.2,1199.0,74,5.0,2.7
3610,509,9,2017.0,35000.0,1,1,0,21.4,1396.0,88.7,5.0,9.9
3611,423,7,2011.0,94832.0,4,1,0,17.0,1497.0,118,5.0,3.83
3612,419,3,2012.0,88381.0,4,1,0,17.0,1497.0,118,5.0,5.25
3613,1102,8,2016.0,45194.0,1,1,0,22.7,1598.0,118,5.0,7.75
3614,1111,9,2010.0,66000.0,4,1,2,16.5,1586.0,103.2,5.0,2.46
3615,1135,8,2014.0,38578.0,1,1,0,23.4,1248.0,74,5.0,3.96
3616,1064,2,2015.0,40000.0,1,1,0,20.8,1248.0,88.8,7.0,8.25
3617,718,3,2018.0,20632.0,4,1,0,18.6,1197.0,81.83,5.0,7.58
3618,569,5,2014.0,73042.0,1,1,0,24.0,1120.0,117.3,5.0,3.99
3619,449,4,2014.0,54257.0,4,1,0,17.4,1497.0,117.3,5.0,6.25
3620,1535,5,2013.0,93000.0,1,1,0,20.5,1598.0,103.5,5.0,5.0
3621,1276,5,2005.0,102000.0,1,0,2,11.0,2987.0,198.5,5.0,4.65
3622,579,3,2016.0,28881.0,1,0,0,13.0,2199.0,194.3,7.0,21.37
3623,970,5,2007.0,52195.0,4,1,0,19.7,796.0,46.3,5.0,1.75
3624,772,3,2018.0,20422.0,1,1,0,12.4,2499.0,134,5.0,16.09
3625,619,8,2012.0,38000.0,1,1,0,24.8,1396.0,88.7,5.0,4.1
3626,330,3,2015.0,92885.0,1,1,0,20.0,1399.0,68,5.0,3.56
3627,419,10,2010.0,43000.0,4,1,2,17.0,1497.0,118,5.0,4.21
3628,1161,3,2016.0,70478.0,1,1,0,17.8,1248.0,126.2,5.0,6.86
3629,630,4,2015.0,57000.0,1,1,0,23.9,1582.0,126.2,5.0,6.6
3630,520,3,2018.0,32434.0,4,0,0,13.0,1591.0,121.3,5.0,14.35
3631,257,5,2017.0,32000.0,1,1,0,22.7,1498.0,89.84,5.0,9.5
3632,154,4,2011.0,59000.0,1,0,0,11.2,2993.0,241,4.0,21.9
3633,105,3,2016.0,76467.0,1,0,0,18.1,1995.0,190,5.0,30.45
3634,319,5,2016.0,100000.0,1,1,0,25.8,1498.0,99,5.0,5.1
3635,660,10,2013.0,37086.0,4,0,0,17.0,1591.0,121.3,5.0,5.44
3636,342,6,2010.0,135000.0,1,1,0,13.8,1399.0,68,5.0,1.6
3637,27,7,2014.0,54862.0,1,0,0,17.7,1968.0,174.33,5.0,16.67
3638,409,5,2010.0,67758.0,4,1,0,10.8,2354.0,98.6,5.0,9.5
3639,738,10,2012.0,56200.0,4,0,0,15.0,1396.0,98.6,5.0,3.85
3640,1730,7,2011.0,169006.0,1,1,0,14.2,2755.0,174.5,7.0,10.64
3641,1459,1,2016.0,20229.0,4,1,0,25.2,799.0,53.3,5.0,3.5
3642,198,2,2008.0,62000.0,4,1,3,18.0,995.0,62,5.0,1.1
3643,658,5,2011.0,51500.0,4,1,2,16.2,1599.0,103.2,5.0,2.6
3644,85,5,2012.0,69000.0,1,0,0,18.9,1995.0,184,5.0,18.5
3645,608,1,2004.0,167000.0,4,1,0,26.6,1086.0,74,5.0,1.35
3646,1135,5,2015.0,62476.0,1,1,0,26.6,1248.0,74,5.0,7.95
3647,673,6,2017.0,60500.0,1,1,0,25.4,1186.0,73.97,5.0,5.49
3648,487,9,2017.0,17978.0,4,0,0,19.0,1199.0,88.7,5.0,6.95
3649,1592,6,2008.0,300000.0,1,1,0,17.0,1405.0,70,5.0,1.0
3650,297,2,2013.0,123000.0,1,1,2,17.8,1399.0,67,5.0,4.45
3651,1103,8,2016.0,45296.0,1,1,0,25.1,1248.0,88.5,5.0,6.99
3652,1117,3,2008.0,77325.0,4,1,0,15.6,1586.0,104.68,5.0,3.51
3653,997,7,2018.0,25858.0,4,0,0,21.4,1197.0,83.1,5.0,7.54
3654,1088,1,2016.0,120000.0,1,1,0,23.2,1248.0,73.94,5.0,3.65
3655,540,0,2016.0,22000.0,4,1,0,19.5,1582.0,126.24,5.0,16.0
3656,198,8,2017.0,11000.0,4,1,0,16.2,995.0,62.1,5.0,1.4
3657,718,9,2017.0,3900.0,4,1,0,18.6,1197.0,81.83,5.0,6.45
3658,667,5,2016.0,106092.0,1,1,0,24.4,1120.0,71,5.0,4.4
3659,474,4,2015.0,27000.0,4,0,0,19.0,1199.0,88.7,5.0,5.95
3660,391,0,2013.0,11000.0,4,1,0,19.4,1198.0,86.8,5.0,3.9
3661,1274,3,2016.0,39753.0,1,0,0,13.0,2143.0,201.1,5.0,35.28
3662,1563,10,2017.0,39800.0,1,1,0,17.6,2179.0,153.86,7.0,14.25
3663,667,10,2017.0,73000.0,1,1,0,24.4,1120.0,71,5.0,4.5
3664,258,10,2015.0,55000.0,1,1,0,22.7,1498.0,89.84,5.0,7.5
3665,1625,3,2017.0,18351.0,4,0,0,21.9,624.0,37.48,4.0,3.41
3666,395,10,2013.0,45000.0,4,1,2,19.4,1198.0,86.8,5.0,3.25
3667,1058,5,2016.0,112200.0,1,1,0,24.5,1248.0,88.5,7.0,8.3
3668,706,1,2010.0,29000.0,4,1,0,20.4,1197.0,78.9,5.0,3.45
3669,605,5,2007.0,57309.0,4,1,0,17.0,1086.0,140,5.0,2.1
3670,917,9,2015.0,53392.0,1,1,0,16.0,2179.0,140,7.0,11.95
3671,1848,5,2010.0,71000.0,1,1,0,20.5,1598.0,103.6,5.0,4.25
3672,1639,5,2014.0,93000.0,1,1,0,14.0,2179.0,138.1,7.0,8.25
3673,349,5,2010.0,119000.0,4,1,0,10.2,2354.0,180,5.0,5.95
3674,1051,3,2016.0,42225.0,4,1,0,15.1,1196.0,73,7.0,4.3
3675,1159,0,2012.0,65000.0,1,1,0,22.9,1248.0,74,5.0,3.9
3676,997,10,2016.0,27809.0,4,0,0,21.4,1197.0,83.1,5.0,6.41
3677,924,3,2015.0,65100.0,1,1,0,15.1,2179.0,140,7.0,8.36
3678,678,2,2014.0,51000.0,4,1,0,19.1,1197.0,82,5.0,3.85
3679,1323,5,2017.0,10000.0,1,0,0,19.3,2143.0,167.62,5.0,36.0
3680,1542,8,2011.0,54895.0,4,1,0,13.1,1798.0,160,5.0,7.5
3681,1797,5,2015.0,80768.0,1,1,0,20.1,1498.0,88.73,5.0,5.7
3682,1076,7,2019.0,12076.0,4,1,0,20.9,1197.0,81.8,5.0,5.5
3683,1160,2,2016.0,49000.0,1,1,0,25.2,1248.0,74,5.0,5.9
3684,452,9,2015.0,42366.0,4,1,0,17.8,1497.0,117.3,5.0,7.75
3685,114,0,2010.0,68000.0,1,0,0,11.5,2993.0,235,5.0,18.0
3686,1482,5,2008.0,122397.0,1,1,0,17.5,1896.0,106,5.0,4.4
3687,1828,3,2017.0,50534.0,4,0,0,17.2,1197.0,103.5,5.0,8.27
3688,1440,0,2014.0,55300.0,1,1,0,19.9,1461.0,83.8,5.0,4.75
3689,418,5,2008.0,73095.0,4,0,0,16.8,1497.0,118,5.0,3.8
3690,1848,0,2011.0,51100.0,1,1,0,20.5,1598.0,103.6,5.0,3.4
3691,577,10,2016.0,13436.0,4,1,2,18.9,1197.0,82,5.0,4.7
3692,288,10,2008.0,76000.0,4,1,2,16.6,1388.0,68,5.0,1.49
3693,668,9,2016.0,63141.0,1,1,2,24.4,1120.0,71,5.0,4.5
3694,378,5,2014.0,74885.0,1,1,0,25.8,1498.0,98.6,5.0,5.4
3695,446,5,2016.0,14000.0,4,0,0,18.0,1497.0,117.3,5.0,11.5
3696,1449,10,2012.0,56000.0,1,1,2,20.4,1461.0,108.5,5.0,3.5
3697,109,0,2010.0,46000.0,1,0,0,22.5,1995.0,190,5.0,16.5
3698,1115,9,2012.0,51800.0,4,0,0,15.5,1586.0,103.3,5.0,3.9
3699,431,5,2007.0,81000.0,4,0,0,16.4,1497.0,78,5.0,3.25
3700,1787,7,2018.0,17370.0,4,1,0,17.0,1198.0,73.75,5.0,5.84
3701,1787,5,2016.0,18456.0,4,1,0,17.0,1198.0,73.75,5.0,5.75
3702,11,4,2010.0,59000.0,1,0,0,16.6,1968.0,140,5.0,10.0
3703,1207,9,2006.0,141537.0,4,1,2,18.9,998.0,67.1,5.0,1.05
3704,654,4,2013.0,51000.0,1,0,0,19.1,1582.0,126.32,5.0,5.64
3705,1290,3,2019.0,29311.0,1,0,0,17.9,2143.0,170,5.0,50.97
3706,93,9,2016.0,31000.0,1,0,0,21.8,1995.0,190,5.0,29.95
3707,496,9,2014.0,80000.0,1,1,2,24.2,1498.0,98.6,7.0,4.85
3708,510,5,2016.0,33000.0,1,0,0,17.0,1582.0,126.2,5.0,14.5
3709,419,5,2011.0,71556.0,4,1,0,17.0,1497.0,118,5.0,5.5
3710,286,1,2011.0,85000.0,1,1,0,17.8,1399.0,68,5.0,3.2
3711,1129,2,2016.0,91000.0,1,1,0,26.6,1248.0,74,5.0,4.5
3712,1275,3,2015.0,73187.0,1,0,0,13.0,2143.0,204,5.0,30.72
3713,173,6,2009.0,232000.0,1,1,0,11.5,1991.0,147.9,7.0,3.5
3714,1759,1,2007.0,127079.0,1,1,0,12.8,2494.0,102,7.0,6.99
3715,859,7,2014.0,58816.0,1,1,0,17.4,1493.0,100,7.0,3.45
3716,450,7,2015.0,63818.0,4,1,0,17.4,1497.0,117.3,5.0,6.57
3717,8,8,2014.0,40000.0,1,0,0,17.1,1968.0,174.33,5.0,17.5
3718,1823,4,2013.0,77445.0,1,1,0,22.1,1199.0,73.9,5.0,3.75
3719,242,10,2017.0,14000.0,4,0,0,14.8,1497.0,121.36,5.0,9.99
3720,1746,8,2012.0,85122.0,1,1,0,13.0,2494.0,100,7.0,8.2
3721,414,6,2005.0,123000.0,4,1,3,13.0,1493.0,100,5.0,1.1
3722,1106,7,2015.0,61000.0,0,1,0,22.1,1586.0,85.7,5.0,3.89
3723,953,2,2015.0,63714.0,4,1,0,24.7,796.0,47.3,5.0,2.45
3724,1298,10,2009.0,53000.0,1,0,0,8.7,2987.0,224.34,5.0,13.75
3725,1129,8,2017.0,60000.0,1,1,0,26.6,1248.0,74,5.0,3.0
3726,1185,0,2017.0,33000.0,1,1,0,24.3,1248.0,88.5,5.0,9.25
3727,1864,9,2013.0,31000.0,1,0,0,13.2,2400.0,215,5.0,17.65
3728,1733,4,2014.0,79000.0,1,0,0,12.6,2982.0,168.5,7.0,18.25
3729,770,7,2013.0,67914.0,1,1,0,23.0,1396.0,90,5.0,3.45
3730,18,1,2015.0,58970.0,1,0,0,17.1,1968.0,174.33,5.0,23.75
3731,1410,9,2013.0,60000.0,1,1,2,19.6,1461.0,108.5,5.0,5.45
3732,1010,3,2017.0,35225.0,4,0,0,23.1,998.0,67.04,5.0,5.25
3733,1068,4,2005.0,69496.0,4,1,0,15.9,1298.0,78.9,5.0,1.1
3734,708,4,2012.0,62282.0,4,0,0,17.0,1197.0,78.9,5.0,2.9
3735,74,5,2010.0,80000.0,1,0,0,22.7,1995.0,190,5.0,14.2
3736,577,7,2018.0,43698.0,4,1,0,18.9,1197.0,82,5.0,5.8
3737,566,3,2017.0,28052.0,4,0,0,18.9,1197.0,82,5.0,7.22
3738,560,3,2016.0,29091.0,4,1,0,18.9,1197.0,81.86,5.0,4.87
3739,1816,4,2013.0,63000.0,4,1,0,16.5,1198.0,74,5.0,3.3
3740,432,5,2007.0,91000.0,4,1,2,17.7,1497.0,78,5.0,3.0
3741,1282,5,2014.0,30000.0,1,0,0,17.9,2143.0,136,5.0,26.0
3742,1081,5,2017.0,24571.0,4,1,0,14.0,796.0,35,5.0,2.9
3743,639,1,2014.0,45000.0,4,0,0,15.7,1591.0,121.3,5.0,7.5
3744,956,5,2015.0,24617.0,4,1,0,22.7,796.0,47.3,5.0,2.36
3745,1185,3,2017.0,26927.0,1,1,0,24.3,1248.0,88.5,5.0,11.39
3746,924,7,2013.0,87736.0,1,1,0,15.1,2179.0,140,7.0,7.02
3747,1182,4,2016.0,35299.0,1,1,0,24.3,1248.0,88.5,5.0,8.0
3748,718,7,2017.0,51612.0,4,1,0,18.6,1197.0,81.83,5.0,7.11
3749,1268,9,1998.0,55300.0,1,0,0,10.0,1796.0,157.7,5.0,3.9
3750,970,5,2009.0,65090.0,4,1,0,19.7,796.0,46.3,5.0,2.15
3751,369,8,2013.0,40000.0,4,1,0,18.0,1198.0,86.7,5.0,3.25
3752,823,7,2015.0,38467.0,1,0,0,12.7,2993.0,255,5.0,70.66
3753,569,9,2013.0,71904.0,1,1,0,24.0,1120.0,70,5.0,4.61
3754,464,9,2008.0,87000.0,4,1,0,13.5,1799.0,130,5.0,2.35
3755,569,2,2014.0,33000.0,1,1,2,24.0,796.0,70,5.0,4.05
3756,943,6,2009.0,22100.0,4,1,2,16.1,796.0,37,4.0,0.8
3757,1717,5,2014.0,59589.0,1,1,0,23.6,1364.0,67.1,5.0,5.6
3758,760,4,2015.0,44000.0,1,1,0,22.5,1396.0,88.73,5.0,5.35
3759,965,9,2017.0,12000.0,4,1,0,24.1,998.0,67.1,5.0,3.25
3760,135,10,2012.0,66000.0,1,0,2,17.1,1995.0,184,5.0,11.5
3761,1005,10,2016.0,38009.0,4,0,0,23.1,998.0,67.04,5.0,4.25
3762,1548,9,2009.0,35000.0,4,0,2,13.7,1798.0,157.75,5.0,4.45
3763,934,10,2009.0,70000.0,1,1,0,14.0,2498.0,112,7.0,2.85
3764,924,4,2014.0,86000.0,1,1,0,15.1,2179.0,140,7.0,7.85
3765,1138,10,2016.0,32000.0,4,1,0,19.1,1197.0,85.8,5.0,5.3
3766,254,9,2017.0,15000.0,4,1,0,18.9,999.0,123.24,5.0,8.0
3767,1690,3,2014.0,69918.0,1,1,0,21.4,1364.0,87.2,5.0,9.43
3768,731,10,2012.0,39000.0,4,1,0,18.5,1197.0,80,5.0,2.75
3769,1428,9,2018.0,1011.0,1,1,0,20.4,1461.0,108.45,5.0,13.5
3770,1269,5,2009.0,85000.0,1,0,0,11.0,2987.0,198.5,5.0,9.99
3771,989,2,2017.0,46663.0,4,1,0,21.1,998.0,100,5.0,6.95
3772,1391,2,2015.0,27000.0,4,0,0,18.0,1498.0,99.6,5.0,6.75
3773,563,2,2018.0,15000.0,4,0,0,18.9,1197.0,82,5.0,5.5
3774,1038,7,2018.0,10575.0,4,1,0,21.6,1462.0,103.25,5.0,9.18
3775,678,6,2014.0,12500.0,4,1,0,19.1,1197.0,82,5.0,4.15
3776,635,0,2012.0,52000.0,1,1,0,22.3,1582.0,126.32,5.0,6.5
3777,1208,7,2015.0,49818.0,4,1,0,21.5,1197.0,81.8,5.0,4.11
3778,645,5,2008.0,90000.0,1,1,2,16.8,1493.0,110,5.0,2.25
3779,1718,7,2015.0,52207.0,4,1,0,17.7,1197.0,78.9,5.0,4.56
3780,935,10,2013.0,167362.0,1,1,0,11.7,2498.0,112,7.0,4.0
3781,1719,3,2015.0,49894.0,1,1,0,23.6,1364.0,67.06,5.0,5.27
3782,909,7,2019.0,13024.0,1,1,0,18.1,2523.0,63,7.0,9.11
3783,1414,10,2010.0,128000.0,1,1,2,14.4,1995.0,147.6,5.0,6.2
3784,1779,7,2017.0,26023.0,1,0,0,11.4,2755.0,171.5,7.0,19.97
3785,507,4,2016.0,42784.0,1,1,0,21.4,1396.0,88.7,5.0,10.17
3786,1159,10,2014.0,115000.0,1,1,0,28.4,1248.0,74,5.0,4.5
3787,625,7,2019.0,30529.0,1,1,0,23.9,1582.0,126.2,5.0,14.28
3788,972,7,2012.0,14814.0,4,1,2,19.7,796.0,46.3,5.0,2.47
3789,1099,0,2016.0,58000.0,1,1,0,23.7,1248.0,88.5,5.0,7.9
3790,528,5,2011.0,68128.0,4,1,0,21.1,814.0,55.2,5.0,2.3
3791,1402,5,2013.0,63220.0,4,1,0,13.2,1598.0,102.5,5.0,6.5
3792,528,5,2016.0,30000.0,4,1,0,21.1,814.0,55.2,5.0,3.25
3793,1664,1,2017.0,27768.0,1,1,0,20.7,1248.0,88.7,5.0,5.85
3794,1257,5,2014.0,53000.0,1,0,2,14.2,2143.0,203,5.0,29.0
3795,49,3,2014.0,87652.0,1,0,2,14.2,1968.0,174.3,5.0,25.71
3796,296,2,2008.0,94873.0,4,1,2,15.3,1596.0,101,5.0,1.85
3797,82,9,2015.0,56000.0,1,0,0,18.9,1995.0,184,5.0,22.75
3798,989,7,2018.0,18678.0,4,1,0,21.1,998.0,100,5.0,8.32
3799,1255,4,2014.0,30000.0,1,0,0,14.2,2143.0,203,5.0,26.0
3800,274,9,2012.0,129000.0,1,0,0,12.8,2953.0,78.9,5.0,7.0
3801,706,5,2013.0,59000.0,4,1,0,20.4,1197.0,78.9,5.0,3.45
3802,565,9,2017.0,13000.0,4,1,0,18.9,1197.0,82,5.0,5.15
3803,391,7,2014.0,74325.0,4,1,0,19.4,1198.0,86.8,5.0,3.51
3804,761,8,2015.0,45000.0,1,1,0,21.9,1396.0,88.76,5.0,3.45
3805,1832,10,2013.0,57000.0,4,1,0,16.5,1198.0,73.9,5.0,3.75
3806,414,10,2001.0,125943.0,4,1,2,13.0,1493.0,100,5.0,1.45
3807,1495,4,2008.0,80000.0,1,1,0,18.7,1896.0,66,5.0,2.2
3808,267,5,2010.0,154000.0,1,1,2,13.1,2499.0,141,7.0,7.99
3809,175,1,2013.0,62000.0,1,1,2,18.3,1991.0,147.9,5.0,6.75
3810,406,8,2013.0,27000.0,4,0,0,14.0,1498.0,98.6,7.0,11.99
3811,497,8,2014.0,45000.0,1,1,0,24.2,1498.0,98.6,7.0,5.0
3812,1059,10,2012.0,105000.0,1,1,2,20.8,1248.0,88.76,7.0,5.9
3813,577,9,2013.0,26000.0,4,1,0,18.9,1197.0,82,5.0,3.75
3814,780,9,2014.0,30900.0,1,0,0,14.7,2993.0,270.9,5.0,29.5
3815,380,2,2014.0,48000.0,4,1,0,18.0,1198.0,86.7,5.0,4.75
3816,25,10,2011.0,112719.0,1,0,0,12.4,2698.0,179.5,5.0,11.5
3817,718,2,2017.0,5000.0,4,1,0,18.6,1197.0,81.83,5.0,6.95
3818,1790,9,2016.0,16000.0,4,1,0,17.0,1198.0,73.75,5.0,5.4
3819,1450,6,2011.0,63000.0,4,0,0,13.4,1997.0,135.1,5.0,4.75
3820,965,2,2011.0,28300.0,4,1,0,24.1,998.0,67.1,5.0,2.15
3821,973,6,2005.0,49000.0,4,1,0,19.7,796.0,46.3,5.0,0.9
3822,1211,8,2016.0,12501.0,4,1,0,20.5,998.0,67.04,5.0,3.5
3823,217,7,2016.0,56628.0,1,1,0,20.4,1248.0,92,5.0,5.85
3824,1142,10,2010.0,105000.0,1,1,0,19.3,1248.0,73.9,5.0,3.15
3825,1466,10,2016.0,52126.0,1,1,0,21.6,1461.0,84.8,5.0,6.0
3826,758,8,2010.0,38000.0,4,1,0,18.5,1197.0,80,5.0,2.23
3827,682,1,2016.0,50000.0,4,1,0,19.1,998.0,82,5.0,2.5
3828,1196,7,2015.0,50230.0,4,1,0,18.9,998.0,67.1,5.0,3.87
3829,924,0,2014.0,31000.0,1,1,0,15.1,2179.0,140,7.0,9.5
3830,1733,4,2014.0,79000.0,1,0,0,12.6,2982.0,168.5,7.0,17.75
3831,1438,4,2012.0,130000.0,1,1,0,19.6,1461.0,108.45,5.0,3.75
3832,597,2,2010.0,115000.0,4,1,2,17.9,1086.0,62.1,5.0,1.5
3833,636,10,2013.0,41500.0,4,1,2,17.0,1591.0,121.3,5.0,5.0
3834,132,10,2014.0,54385.0,1,0,2,15.1,1995.0,177,5.0,17.0
3835,465,7,2011.0,56361.0,4,0,0,12.9,1799.0,130,5.0,4.38
3836,36,4,2018.0,22000.0,4,0,0,15.3,1798.0,187.74,5.0,41.5
3837,1197,8,2017.0,8000.0,4,1,0,20.5,998.0,67.04,5.0,3.0
3838,1185,3,2018.0,28741.0,1,1,0,24.3,1248.0,88.5,5.0,11.0
3839,796,10,2012.0,117236.0,1,0,2,11.8,2720.0,190,7.0,14.0
3840,1044,10,2016.0,30500.0,1,0,0,26.6,1248.0,74,5.0,7.65
3841,663,8,2018.0,5000.0,4,1,0,17.0,1591.0,121.3,5.0,8.7
3842,1065,5,2016.0,42000.0,1,1,0,25.5,1248.0,88.5,7.0,9.9
3843,503,9,2010.0,32773.0,4,1,0,13.2,1495.0,94,5.0,2.05
3844,716,8,2016.0,19008.0,4,1,0,17.0,1197.0,80,5.0,5.25
3845,663,7,2012.0,32542.0,4,1,0,17.0,1591.0,121.3,5.0,5.77
3846,967,5,2010.0,94753.0,4,1,0,19.7,796.0,46.3,5.0,1.95
3847,889,0,2011.0,70000.0,1,1,2,12.1,2179.0,120,8.0,7.45
3848,1196,4,2012.0,68347.0,4,1,0,18.9,998.0,67.1,5.0,2.6
3849,716,0,2011.0,72000.0,4,1,2,17.0,1197.0,80,5.0,3.25
3850,1092,5,2010.0,75014.0,1,1,0,21.1,1248.0,73.9,5.0,3.85
3851,1461,4,2013.0,65000.0,1,0,2,13.7,1995.0,148,5.0,7.5
3852,74,7,2012.0,55598.0,1,0,0,22.7,1995.0,190,5.0,11.5
3853,394,10,2013.0,50000.0,4,1,0,19.4,1198.0,86.8,5.0,3.25
3854,612,2,2003.0,44200.0,4,1,2,11.7,1997.0,134,5.0,1.5
3855,1137,6,2014.0,65000.0,1,1,0,19.3,1248.0,73.9,5.0,5.31
3856,925,5,2013.0,49000.0,1,1,0,16.0,2179.0,140,7.0,9.0
3857,705,8,2016.0,7200.0,4,1,0,19.8,1086.0,68.05,5.0,3.59
3858,1037,7,2016.0,43152.0,4,1,0,20.7,1373.0,91.1,5.0,7.35
3859,1760,10,2013.0,112000.0,1,1,0,12.8,2494.0,102,8.0,12.0
3860,577,3,2017.0,23540.0,4,1,0,18.9,1197.0,123.7,5.0,6.02
3861,189,3,2008.0,82160.0,1,1,0,16.5,1991.0,123.7,5.0,2.57
3862,900,10,2013.0,57000.0,1,1,0,12.8,2696.0,162,7.0,12.45
3863,924,3,2015.0,39335.0,1,1,0,15.1,2179.0,140,7.0,12.63
3864,449,1,2014.0,62000.0,4,1,2,17.4,1497.0,117.3,5.0,7.75
3865,257,4,2014.0,60000.0,1,1,0,22.7,1498.0,89.84,5.0,5.5
3866,764,8,2015.0,35000.0,4,1,0,18.6,1197.0,81.83,5.0,4.43
3867,1242,7,2016.0,32345.0,1,0,0,17.9,2143.0,136,5.0,24.51
3868,531,0,2014.0,47000.0,4,1,0,22.0,814.0,55,5.0,2.65
3869,951,4,2012.0,65537.0,0,1,2,33.4,796.0,40.3,4.0,2.1
3870,1711,4,2011.0,36000.0,4,1,0,17.6,1496.0,88.7,5.0,3.2
3871,1134,2,2016.0,75000.0,1,1,0,23.4,1248.0,74,5.0,4.25
3872,970,8,2008.0,38000.0,4,1,0,19.7,796.0,46.3,5.0,1.1
3873,1009,2,2015.0,57818.0,4,1,0,23.1,998.0,67.04,5.0,4.3
3874,258,5,2015.0,45000.0,1,1,0,22.7,1498.0,89.84,5.0,8.9
3875,1409,6,2015.0,75055.0,1,1,0,19.0,1461.0,108.5,5.0,6.5
3876,357,4,2009.0,65462.0,4,0,3,11.1,2354.0,142,5.0,3.5
3877,1155,5,2008.0,76206.0,1,1,0,17.8,1248.0,75,5.0,4.25
3878,914,7,2018.0,25948.0,1,0,0,16.0,2179.0,140,7.0,16.46
3879,476,9,2016.0,28500.0,4,1,0,18.7,1199.0,88.7,5.0,5.95
3880,450,9,2015.0,28004.0,4,1,0,17.8,1497.0,117.3,5.0,7.1
3881,211,8,2011.0,25000.0,4,1,2,15.7,1172.0,67,5.0,1.25
3882,1070,8,2010.0,40000.0,4,1,2,19.5,1061.0,93.7,7.0,2.5
3883,1066,10,2013.0,82543.0,4,1,0,16.0,1373.0,93.7,7.0,5.5
3884,1382,2,2013.0,30000.0,4,1,0,18.4,1198.0,75,5.0,3.25
3885,423,5,2010.0,27800.0,4,1,0,17.0,1497.0,118,5.0,5.0
3886,1726,3,2016.0,33415.0,4,1,0,16.8,1496.0,88.73,5.0,6.58
3887,79,9,2013.0,38000.0,1,0,0,18.9,1995.0,184,5.0,19.5
3888,472,7,2017.0,41981.0,4,1,0,18.7,1199.0,88.7,5.0,6.14
3889,1045,6,2013.0,77084.0,1,1,0,28.4,1248.0,73.75,5.0,4.95
3890,1535,5,2013.0,71803.0,1,1,0,20.5,1598.0,103.5,5.0,5.75
3891,921,8,2013.0,73314.0,1,1,0,15.1,2179.0,140,7.0,6.6
3892,563,3,2015.0,69053.0,4,0,0,18.9,1197.0,82,5.0,5.72
